U,sigma_U,TI
4.53855,0.22723,0.050066651243238475
4.76137,0.300096,0.06302723795882277
5.24728,0.209249,0.039877612782241466
5.38815,0.144555,0.026828317697168782
5.41081,0.236408,0.04369179475901021
6.01473,0.193231,0.03212629660849282
6.65418,0.248232,0.037304671650000454
6.8685,0.218034,0.031744048918977946
6.98494,0.16254,0.023270063880291025
7.50522,0.47697,0.06355176796949323
7.94721,0.179962,0.02264467655944665
7.43439,0.210407,0.02830185126150229
7.47016,0.227965,0.030516749306574425
8.15212,0.413024,0.05066461239530331
7.84388,0.329023,0.041946460170221876
7.84034,0.284274,0.03625786636804016
8.07855,0.279874,0.034644088357440386
8.27178,0.155473,0.018795591758968444
8.28518,0.207049,0.024990283856234866
8.6749,0.581759,0.06706232924875216
7.38629,0.818095,0.11075858110093159
6.1831,0.402196,0.06504762982969708
5.51176,0.355314,0.06446470818758437
6.16482,0.325222,0.05275450053691755
6.47592,0.226542,0.03498221102175444
7.0231,0.462646,0.06587489854907377
7.1372,0.396684,0.05557977918511461
7.15788,0.421172,0.0588403270242027
7.2323,0.398744,0.05513377487106452
6.7253,0.288999,0.04297191203366393
6.43209,0.545436,0.08479918657854602
6.22375,0.228011,0.03663562964450693
6.3991,0.343789,0.05372458626994422
6.0702,0.24705,0.040698823761984776
6.0475,0.282432,0.04670227366680447
5.54851,0.280968,0.05063845969458467
5.45407,0.469215,0.08603024897003522
5.81771,0.463148,0.0796100183749276
5.61995,0.319841,0.05691171629640833
5.30029,0.325888,0.06148493761662097
5.4338,0.275352,0.05067392984651625
5.35696,0.209084,0.03903034556912876
5.35294,0.343783,0.06422321191718942
4.75721,0.320157,0.06729932039998235
4.15053,0.235922,0.0568414154336916
4.2915,0.297135,0.06923802866130722
3.36468,0.21793,0.06476990382443502
3.66065,0.291168,0.07953997240927158
3.81509,0.593053,0.1554492816683224
2.39193,0.705497,0.2949488488375496
1.91908,0.257255,0.13405121203910209
1.9582,0.176018,0.08988765192523747
2.09156,0.246109,0.11766767388934575
1.96957,0.127665,0.06481871677574293
2.44002,0.302736,0.12407111417119532
2.43867,0.263552,0.10807202286492228
2.54767,0.186894,0.07335879450635287
1.96999,0.24059,0.12212752348996696
2.17218,0.142372,0.0655433711755011
2.04555,0.167243,0.08175942900442423
2.13272,0.121375,0.056910893131775386
2.18308,0.133569,0.06118374040346666
2.51339,0.199183,0.07924874372858969
2.76138,0.0872041,0.03157989845656882
2.91408,0.0829306,0.0284585872728271
3.18319,0.137296,0.04313157555785234
3.18539,0.113717,0.03569955327291164
3.01288,0.0721182,0.023936632059690394
3.1281,0.109868,0.03512291806527924
3.21971,0.0651169,0.020224461209239344
3.02973,0.104294,0.03442352948942645
3.03725,0.0693597,0.022836348670672482
2.88346,0.171658,0.05953195119751965
2.56855,0.212672,0.08279846606061786
2.43145,0.394403,0.162208969956199
2.35808,0.363478,0.15414150495318224
2.1279,0.585859,0.27532261854410456
1.86376,0.428529,0.22992713654118555
1.89188,0.702271,0.37120271898851936
1.32567,0.421388,0.3178679460197485
1.57511,0.623155,0.395626337208195
1.79738,0.631354,0.35126350576950893
1.53859,0.644975,0.4191987469046335
2.18573,0.551036,0.25210616132825187
2.25056,0.552528,0.2455068960614247
1.95748,0.435402,0.22242985879804647
2.12647,0.538245,0.25311666752881534
2.14451,0.320712,0.14955024690955043
1.4753,0.400892,0.2717359181183488
1.46435,0.578058,0.3947539864103527
1.65218,0.646674,0.391406505344454
1.28402,0.507207,0.39501487515770783
1.43797,0.721099,0.5014701280277057
2.34236,0.786948,0.33596372888881293
2.30208,0.746896,0.3244439810953572
2.81099,0.646238,0.2298969402239069
2.51865,0.585728,0.2325563297798424
2.25151,0.468259,0.20797553641778183
1.52775,0.438795,0.2872164948453608
2.68649,0.671912,0.250107761428481
3.45853,0.640139,0.1850899081401636
2.3087,0.669906,0.2901658942261879
2.67931,0.525001,0.19594634439463893
2.74887,0.409302,0.1488982745637298
2.65024,0.514068,0.1939703574015938
2.65497,0.478239,0.18012971897987548
2.29952,0.40344,0.1754453103256332
2.15876,0.416649,0.1930038540643703
2.18491,0.308063,0.14099573895492262
1.69334,0.296477,0.17508415321199522
2.43413,0.741495,0.30462423946132705
4.10343,0.307382,0.0749085521137195
4.34269,0.114387,0.026340125590359892
4.47985,0.152801,0.03410850809736933
4.82991,0.157562,0.032622139957059246
4.85534,0.169102,0.03482804499787862
4.9232,0.532397,0.10814043711407216
5.80414,0.148878,0.025650311674080915
6.06345,0.219397,0.036183525880480585
6.0106,0.187549,0.031203041293714436
5.56144,0.401306,0.07215864955838776
5.36808,0.183949,0.03426718677814042
5.25539,0.164296,0.03126238014685875
5.21931,0.176889,0.03389126148858757
5.47835,0.142024,0.025924594083985144
5.71349,0.13311,0.023297494176064016
5.55992,0.138864,0.024975898933797605
5.97652,0.136594,0.02285510631605014
6.3842,0.147835,0.023156386078130385
6.51439,0.0526353,0.008079850914667376
6.84605,0.11499,0.016796546913913864
6.74144,0.144922,0.02149718754450088
7.27413,0.227083,0.03121789134920602
7.4009,0.15287,0.0206555959410342
7.8779,0.394084,0.050023991165158224
9.10803,0.332395,0.03649471949477549
8.85586,0.167928,0.018962359386891843
8.48785,0.218778,0.025775431940950888
8.21905,0.106378,0.01294285835954277
8.15115,0.141061,0.017305656257092558
7.82241,0.112439,0.014373958920588412
7.83123,0.131926,0.01684614038918535
7.90815,0.120379,0.015222144243596795
7.80305,0.193448,0.024791331594696948
7.29111,0.184511,0.0253062976693535
7.29831,0.10035,0.01374975850573626
7.11055,0.154847,0.021777077722539045
6.98545,0.1793,0.025667637732715857
7.2102,0.117863,0.01634670328146237
7.41136,0.0762709,0.010291080179616156
7.64688,0.0889547,0.011632809721088861
7.78945,0.148076,0.019009814556868586
7.90582,0.130524,0.016509862354569166
7.78444,0.070685,0.009080293508588928
7.67908,0.0838268,0.010916255593117926
7.6411,0.0732169,0.009581984269280601
7.7461,0.120453,0.015550147816320472
8.21946,0.168186,0.020461928155864256
8.1789,0.173317,0.02119074692195772
8.07998,0.170364,0.021084705655212015
8.45306,0.254576,0.030116431209526492
8.89038,0.211624,0.0238037069281628
9.34651,0.135204,0.01446572035979205
9.4716,0.115538,0.012198361417289581
9.43281,0.131625,0.013953954335982597
9.29393,0.109586,0.011791136795736573
9.02745,0.170732,0.01891253897833829
9.329,0.139824,0.014988101618608638
9.37157,0.134291,0.014329616062196621
9.09588,0.103013,0.011325237360211437
9.31657,0.162179,0.01740758669767951
9.70037,0.133407,0.013752774378709266
10.0801,0.245966,0.0244011468140197
10.5094,0.163431,0.015550935353112453
10.3633,0.213139,0.02056671137572009
10.4002,0.212395,0.020422203419165015
10.6612,0.199521,0.018714685026075865
10.9446,0.354892,0.032426219322771045
11.5398,0.240448,0.020836409643148063
11.5373,0.257968,0.022359477520737085
11.5473,0.315327,0.02730742251435401
11.6215,0.241909,0.02081564341952416
11.7931,0.282778,0.023978258473174988
11.6481,0.262545,0.02253972750920751
11.609,0.35517,0.030594366439831166
11.5393,0.287577,0.02492152903555675
11.3846,0.368217,0.032343428842471406
11.7929,0.254694,0.021597232232953727
11.7964,0.23748,0.02013156556237496
11.7919,0.276803,0.02347399486087908
11.8916,0.276697,0.02326827340307444
12.0281,0.261352,0.02172845254030146
11.8831,0.249651,0.021008911815940286
12.0946,0.30619,0.025316256841896385
12.1387,0.306018,0.02521011310931154
11.8033,0.259297,0.021968178390789017
11.7529,0.310366,0.026407610036671796
11.8175,0.401856,0.03400516183625978
11.5455,0.568202,0.04921415270018622
11.209,0.297524,0.026543313408867876
10.8927,0.353618,0.03246376013293307
10.4763,0.636338,0.06074071952884128
10.0205,0.72481,0.07233271792824708
10.2206,0.810889,0.07933868853100601
10.3318,0.661156,0.06399233434638689
11.3916,0.934577,0.08204088977843323
10.7286,1.06938,0.09967563335383926
10.9779,1.13137,0.10305887282631468
11.0217,1.36027,0.12341744014081314
12.0987,0.533593,0.044103333415986844
12.6613,0.514783,0.04065798930599543
11.4607,1.2579,0.1097576936836319
11.3064,1.19663,0.10583651737069272
11.1186,1.6491,0.148319032971777
10.3415,2.1214,0.20513465164627956
9.49911,1.86822,0.19667316201202006
11.3202,0.844297,0.07458322291125598
11.0531,0.712953,0.06450253774959061
10.4055,0.948298,0.09113430397385998
9.28929,0.695056,0.07482337186157392
8.16281,1.15003,0.1408865329463751
7.9155,1.46772,0.18542353610005685
7.89564,0.999964,0.12664761817914696
8.9738,1.06481,0.11865764781920703
8.50645,1.2179,0.14317370936171964
8.34095,1.55351,0.18625096661651253
8.36461,1.34781,0.16113243773469413
6.76377,1.12204,0.16588973309263916
8.72853,1.09273,0.1251906105609994
8.6506,0.889043,0.10277240885025316
7.54135,2.12876,0.28227837190953875
8.05963,1.18645,0.14720899098345705
7.17266,1.76956,0.24670903123806232
8.25942,1.38332,0.1674839153354594
7.7329,0.934479,0.12084457318729067
8.42987,1.03791,0.12312289513361419
8.42027,0.649099,0.07708767058538503
7.96745,0.868284,0.10897890793164687
6.40555,1.68172,0.2625410776592174
6.55593,1.11115,0.16948777671512663
6.41601,1.7597,0.2742670288855535
8.2456,2.06079,0.2499260211506743
9.26731,0.983677,0.10614482519738738
7.66097,2.33378,0.3046324421058952
8.9092,1.02194,0.11470614645534953
9.33067,1.45983,0.15645500269541202
8.49875,1.08928,0.128169436681865
7.3332,1.37066,0.1869115802105493
6.79856,1.85995,0.27357999341036926
6.70409,1.62498,0.24238636414487277
8.7609,1.40729,0.16063303998447648
8.66377,1.75687,0.20278354573124632
9.6036,1.33631,0.13914677829147404
8.50111,1.58632,0.1866015143904737
9.0916,1.05318,0.1158409960842976
7.73549,2.47602,0.32008573471105256
9.23326,1.19055,0.12894145729677275
9.73951,1.2399,0.12730619918250508
8.97814,1.18457,0.13193935492206627
8.73007,0.885074,0.10138223404852424
8.40177,1.31011,0.15593261896005245
8.77311,1.39707,0.15924455523753833
9.56081,1.09977,0.11502895675157229
8.51486,1.23484,0.1450217619549822
7.2944,2.29828,0.3150745777582803
8.68931,1.31228,0.1510223481496229
9.31095,1.43426,0.1540401355393381
7.78511,1.58496,0.2035886455040455
9.01927,1.59842,0.1772227685832667
9.23751,0.797582,0.08634166566531457
9.01051,1.32519,0.1470715864029894
8.24602,1.02385,0.12416292951023646
7.75022,1.2228,0.1577761663539874
8.39561,1.08024,0.12866724395249424
7.62864,0.848026,0.1111634577067472
8.6916,1.42862,0.1643678954392747
7.56905,1.02011,0.13477384876569717
7.80467,1.25542,0.16085497529043508
7.67667,1.31096,0.17077196232220482
8.52272,1.41211,0.16568771472018323
8.46555,0.904514,0.10684645415832403
7.76119,1.18473,0.15264798310568353
6.94824,1.99968,0.28779662187834615
8.47652,1.27184,0.15004270620490484
8.1685,1.67182,0.20466670747383242
7.96339,1.0538,0.13233057780668786
8.38896,1.39233,0.16597170567030953
8.24504,1.61651,0.19605847879452373
8.76007,1.16706,0.13322496281422408
7.40507,0.748976,0.10114367588692612
6.50127,1.50342,0.23125020188363196
7.10782,1.3955,0.1963330528910411
7.71498,1.38448,0.17945347881653614
8.18505,1.29726,0.15849139589862005
7.29259,1.68906,0.23161318543891815
8.23528,1.01651,0.12343356874326071
7.57242,1.24101,0.16388552140531032
7.63797,1.17095,0.15330644137120203
7.90794,1.34369,0.16991656487024434
8.24292,1.40793,0.1708047633605567
8.41226,1.29158,0.15353543518626386
8.7819,0.773209,0.08804575319691639
7.83136,1.2047,0.15383024149062233
7.49389,1.34394,0.17933810077276285
7.25291,1.43762,0.19821285525396012
8.03063,1.02696,0.1278803780027221
6.53582,1.44718,0.2214228666028134
8.27862,0.848243,0.10246188374390901
7.8855,1.16278,0.1474579925179126
7.53336,0.950737,0.12620357981033697
7.43095,1.14058,0.153490468917164
8.14888,1.31208,0.1610135380567636
8.28418,0.84572,0.10208855915733363
7.51417,0.740587,0.09855872305257933
8.17576,1.02789,0.12572409170523596
6.76473,0.924498,0.13666443450071178
8.05849,0.927553,0.11510258125281533
8.058,0.740374,0.09188061553735419
7.79282,1.10436,0.14171506591965424
8.13048,1.13414,0.1394923792937194
8.2409,1.30264,0.1580701137011734
7.70701,1.13048,0.14668204660432513
7.11534,1.46166,0.20542377454907285
8.13933,0.68546,0.08421577697427184
6.58861,1.53407,0.2328366681287859
6.26129,1.63675,0.261407792962792
6.13408,1.79776,0.2930773644947572
5.91281,1.58054,0.26730776060790046
6.56216,1.49339,0.22757598107940066
7.78251,1.16426,0.14959955078759937
7.2239,1.28727,0.17819598831656028
7.41315,1.11126,0.14990388701159424
7.7528,1.0455,0.1348545041791353
7.52046,1.31445,0.17478319145371427
8.36597,1.39172,0.16635488771774223
8.70314,1.47926,0.1699685400901284
8.51246,1.58262,0.1859180542404898
9.10819,1.21582,0.13348645559655647
9.70769,0.636573,0.06557409641222578
9.2487,0.79241,0.08567798717657617
9.14067,1.25842,0.13767262137239394
9.52679,0.931543,0.09778141430639281
9.10879,1.06531,0.1169540630533803
8.91789,1.12964,0.12667121931308864
7.84982,1.26508,0.16116038329541313
8.73479,1.18197,0.13531750620220978
8.7563,1.06851,0.12202756872194878
8.77216,0.894903,0.10201626509320397
9.4166,0.70248,0.07460017416052503
8.84606,0.764097,0.08637709895704981
8.62654,1.13173,0.13119164809993344
8.37979,1.6486,0.1967352403819189
9.26803,1.4046,0.15155324270637882
9.66436,1.05638,0.10930677251261336
7.2516,1.92919,0.2660364609189696
8.51708,1.68966,0.19838489247488575
9.49837,1.05143,0.11069583518014145
8.03015,1.69303,0.21083416872661156
8.05609,1.6155,0.2005315233568642
6.77007,1.70352,0.251625167834306
7.54221,1.14252,0.15148345113700096
5.90698,1.81711,0.30762081469718877
7.45315,1.45255,0.19489075089056304
7.16629,1.30369,0.18191979392405275
6.92774,1.68944,0.24386596494672144
7.59425,1.4588,0.19209270171511342
8.3169,1.31553,0.15817552212963965
7.21086,1.47884,0.20508510774026953
7.03443,1.58727,0.22564301585203064
5.94832,1.58016,0.2656481157705033
6.09376,1.53464,0.2518379457018327
6.77124,1.25021,0.1846353105191959
6.83566,1.45925,0.2134760944810011
6.15129,1.31473,0.21373240409735192
5.87486,1.67727,0.2854995693514399
6.2571,1.70039,0.2717536878106471
7.55355,1.12493,0.14892732556215288
6.71151,1.59578,0.23776765586283863
7.90947,1.28018,0.16185408124691036
7.30795,1.29703,0.17748205721166674
6.95398,1.94697,0.27997923491295634
7.5268,1.7775,0.23615613540947017
7.07515,1.22154,0.17265216991865898
6.86696,1.19565,0.17411634842783416
5.49697,1.44484,0.2628429844077737
7.37374,1.23626,0.16765711836869757
7.49086,1.34502,0.17955481747089122
5.42103,1.61389,0.2977091069409319
6.25831,1.2281,0.19623508582988058
5.04434,1.41364,0.2802428067893917
6.36123,1.09831,0.1726568603870635
4.88058,1.46281,0.2997205250195673
5.65828,1.31784,0.23290469895445257
4.64469,1.32605,0.28549806337990263
5.18959,1.27357,0.24540859682556812
4.83845,1.2707,0.2626254275646126
4.70432,1.11193,0.2363635977144412
5.06212,0.917846,0.18131652351188832
4.77481,0.954355,0.19987287452275584
5.52695,0.923971,0.16717556699445443
5.37473,0.871376,0.16212460905012904
5.45925,0.93578,0.17141182396849383
5.25062,0.901717,0.1717353379219978
5.16464,0.841059,0.16284949192973758
5.11914,0.680966,0.13302351566864745
4.89686,0.804007,0.16418827575221673
4.81445,0.796278,0.16539334711130038
4.68306,0.784587,0.1675372512844166
4.94088,0.788974,0.15968289049723935
5.05638,0.807678,0.15973443451639316
4.82676,0.711644,0.14743720425295645
4.90871,0.875518,0.17836009868173106
4.82354,0.767618,0.15913996774153422
5.65546,0.922748,0.16316055634731746
5.74423,0.817205,0.14226536890061853
5.44549,0.89073,0.16357205687642434
4.90366,0.844243,0.17216589241505323
4.72477,0.808652,0.1711516116128404
4.94297,1.05571,0.21357807148333896
4.52428,0.848971,0.18764775831734554
4.56452,0.955344,0.20929780130221798
4.35672,0.926568,0.2126755908114361
4.07461,1.00458,0.246546295228255
4.32279,0.737061,0.17050585385827208
4.01959,0.67274,0.16736532830462808
4.07931,0.666193,0.16331021667880105
3.67134,0.557115,0.15174704603768652
3.747,0.6459,0.1723779023218575
3.62848,0.718131,0.19791510494752623
3.71403,0.690607,0.1859454554755885
3.67763,0.724101,0.1968933797037766
3.45111,0.615569,0.1783684090046391
3.56206,0.614309,0.17245891422379186
3.95057,0.691292,0.1749853818562891
3.51327,0.598474,0.1703467140299493
4.57322,0.369738,0.08084850499210622
4.96331,0.231754,0.04669343643657156
4.80791,0.243429,0.05063093943106257
4.64639,0.238636,0.05135944249191307
3.62003,0.659101,0.18207059057521624
2.69885,0.643184,0.23831780202678915
3.14362,0.599935,0.19084208651172851
3.8681,0.635359,0.16425609472350766
4.61698,0.253579,0.05492313157085368
4.87791,0.194897,0.03995502172036794
4.63738,0.237088,0.05112541995695845
3.80159,0.243122,0.06395271452208155
3.63149,0.212292,0.058458649204596466
2.96336,0.266187,0.08982607580584201
2.85024,0.207182,0.07268931739081622
2.7983,0.210003,0.0750466354572419
2.66448,0.208696,0.07832522668588242
1.90052,0.275257,0.14483246690379473
1.91065,0.113348,0.059324313715227804
1.66487,0.190837,0.11462576657636933
1.65143,0.212952,0.12895006146188456
1.59559,0.124478,0.07801377546863543
1.40008,0.103611,0.07400362836409348
1.34307,0.0716524,0.05334971371559189
1.49257,0.11691,0.07832798461713689
1.52112,0.081246,0.05341195960870937
1.74221,0.151869,0.08717031815911974
2.03267,0.0838906,0.041271135993545434
2.33104,0.219081,0.09398423021483973
2.90211,0.16787,0.05784412031246231
3.23702,0.110427,0.034113783665222955
3.27836,0.0722408,0.022035651972327625
3.49668,0.0610812,0.017468341398126225
3.07619,0.198317,0.06446838459262919
2.83094,0.0849484,0.030007135439112095
2.98149,0.108298,0.03632344901374816
3.19642,0.107599,0.033662347250987046
3.59512,0.0957929,0.02664525801642226
3.97729,0.0672349,0.01690470144243945
4.10598,0.0871131,0.021216153025587072
4.50534,0.251424,0.05580577714445524
4.86987,0.147203,0.030227295595159628
5.54507,0.26748,0.04823744335057988
6.24187,0.129961,0.020820843753554624
6.34062,0.0985941,0.015549599250546477
6.81761,0.223097,0.03272363775575311
6.66906,0.225935,0.03387808776649183
6.13169,0.0982934,0.016030392925930698
6.03372,0.10569,0.017516556949941333
6.12322,0.108046,0.017645291202994504
6.22906,0.140967,0.022630541365791953
6.27929,0.0826235,0.01315809589937716
6.50002,0.123948,0.019068864403494142
6.82967,0.124787,0.018271307398454097
7.29219,0.178009,0.02441091085119834
7.8058,0.15378,0.019700735350636708
8.26137,0.163999,0.019851307954975993
8.83276,0.170416,0.019293629624262405
9.17178,0.182744,0.019924594789670052
